id,name,gender,birth_date,height,weight,country_id
5433,Matthew Shevchenko,Male,1984-11-15,169.9,44.4,10
5434,Aurelie Volkov,Female,1985-05-11,165.4,60.0,26
5435,Nino Yoon,Female,2003-04-07,163.7,63.9,40
5436,Jae-won Rodriguez,Male,1995-04-07,185.3,69.0,22
5437,Lars Meyer,Male,1986-06-12,183.0,74.4,30
5438,Sifan Schmidt,Female,1994-11-22,194.2,99.4,22
5439,Carina Costa,Female,2002-09-02,181.8,57.1,22
5440,Almaz Chen,Female,1993-10-25,202.6,74.4,30
5441,Agnieszka Shah,Female,2009-11-02,175.8,66.7,35
5442,Oleksandr Martirosyan,Male,1984-06-28,194.2,103.9,28
5443,Andrei Dubois,Male,2006-04-09,171.7,57.2,56
5444,Klaus Wilson,Male,2004-09-15,187.1,82.9,34
5445,Nisha Batjargal,Female,1991-07-16,176.2,71.3,54
5446,Lilit Wang,Female,1990-02-05,164.0,99.1,2
5447,Tamar Navruzov,Female,1982-03-05,163.4,74.2,17
5448,Antoine Chikovani,Male,1985-06-18,176.9,62.4,33
5449,Bingxue Müller,Male,2005-05-16,178.2,82.4,16
5450,Pedro Gupta,Male,2003-09-03,190.5,89.5,15
5451,Cristina Ionescu,Female,1985-10-05,170.4,80.9,26
5452,Anthony Santos,Male,2005-06-24,172.0,86.4,12
5453,Katarzyna Constantin,Female,1999-09-05,174.6,59.4,11
5454,Alejandro Bekele,Male,2008-12-04,184.5,72.6,19
5455,Elmar Huseynov,Male,1993-04-05,176.4,65.2,31
5456,Gunel Rusu,Female,1997-03-17,172.0,79.5,6
5457,Ekaterina Rusu,Female,2005-12-09,198.3,82.5,57
5458,Anjali Volkov,Female,1999-02-24,168.7,65.8,50
5459,Claire Gantulga,Female,1984-05-22,174.2,76.1,5
5460,Mary Ferreira,Female,1994-01-17,187.9,66.4,40
5461,Sandra Nozadze,Female,2005-02-24,193.1,65.1,6
5462,Sota Alekseyev,Male,1998-08-17,199.6,82.4,6
5463,Ashley Njoroge,Female,2000-08-20,167.3,67.6,54
5464,Kenji Lee,Male,1991-03-23,191.6,56.7,23
5465,Bolormaa Mammadov,Female,2008-06-17,195.8,118.0,19
5466,Barbara Weber,Female,1983-09-21,171.2,70.5,11
5467,Yuki Njoroge,Male,1983-06-16,180.0,85.9,49
5468,Dmitri Kowalski,Male,2006-06-19,189.8,80.9,23
5469,Siranush Patel,Female,1994-09-28,155.7,62.6,62
5470,Robert Bolt,Male,1991-11-06,181.3,63.1,51
5471,Mei Biles,Female,1987-04-14,177.0,86.2,22
5472,Romain Costa,Male,1987-09-13,182.6,86.1,8
5473,Gunther Kuznetsov,Male,1996-12-28,169.1,57.0,23
5474,Svetlana Li,Female,1984-02-02,178.8,63.0,41
5475,Flaviu Chikovani,Male,1989-05-03,194.4,66.3,1
5476,Arsen Suzuki,Male,1989-03-02,186.6,74.7,36
5477,Kipchoge Smith,Male,2004-01-19,186.6,82.7,36
5478,David Constantin,Male,1995-09-12,174.1,59.0,3
5479,Yuki Choi,Male,1991-08-22,184.4,69.3,2
5480,Anna Sokolov,Female,1990-02-07,164.7,65.2,6
5481,Sun Gonzalez,Male,1982-09-21,175.1,76.2,33
5482,Shota Oliveira,Male,2009-03-19,187.9,80.2,22
5483,Hassan Wanjiku,Male,1992-04-22,197.6,85.5,3
5484,Aysel Thomas,Female,2000-11-09,187.0,79.6,18
5485,Lela Bekele,Female,1987-06-07,196.4,90.6,30
5486,Anahit Perez,Female,1993-11-17,186.2,88.9,55
5487,Antoine Dubois,Male,1989-04-28,177.3,68.2,53
5488,Anna Wilson,Female,2007-08-20,214.8,98.8,52
5489,Fabio Haile,Male,1986-04-07,190.0,104.7,4
5490,Patricia Ivanov,Female,1987-01-03,173.8,103.3,8
5491,Michelle Kiros,Female,1989-12-07,176.2,72.5,5
5492,Mark Babayev,Male,2002-06-26,158.7,61.3,11
5493,Ondrej Thomas,Male,1991-11-27,204.2,66.2,53
5494,Paolo Tanaka,Male,1996-07-25,180.4,58.5,8
5495,Mykhailo Bernard,Male,1994-04-17,184.2,96.8,3
5496,Tsend-Ochir Han,Male,1987-12-04,158.9,61.4,10
5497,Anahit Ivanov,Female,2007-06-09,173.2,84.0,17
5498,Andrei Sargsyan,Male,2001-06-03,170.8,80.6,17
5499,Dafne Kvinikadze,Female,2004-12-19,192.8,101.9,18
5500,Susan Popov,Female,1991-11-14,180.3,87.3,10
5501,Vikram Schneider,Male,1984-06-22,196.4,104.6,33
5502,Leyla Nozadze,Female,1985-05-25,164.6,56.7,24
5503,Siranush Dinu,Female,1997-06-20,185.2,49.9,1
5504,Halyna Tadesse,Female,2006-04-18,200.6,92.8,7
5505,Hans Dinu,Male,1986-03-22,198.7,80.8,29
5506,Tigran Wu,Male,1989-02-28,184.9,83.8,46
5507,Enkhjargal Zhang,Female,1988-02-09,177.4,67.8,39
5508,Nikolai White,Male,1994-03-16,173.8,77.9,60
5509,Xia Mwangi,Female,1984-07-21,186.8,60.6,42
5510,Elmar Sanchez,Male,1994-05-10,176.8,90.1,49
5511,John Bekele,Male,2008-08-05,184.6,60.6,51
5512,Razvan Kato,Male,2009-03-12,162.2,83.0,41
5513,Pierre Hasanov,Male,1982-09-03,166.7,66.6,47
5514,Aurelie Harris,Female,1989-01-28,180.2,80.0,11
5515,Giulia Müller,Female,1991-02-11,173.6,71.8,47
5516,Tigran Volkov,Male,2003-09-22,172.3,71.6,33
5517,Olga Cherono,Female,2004-02-24,187.6,49.2,4
5518,Nigar Jones,Female,1991-03-21,177.0,95.9,6
5519,Svetlana Suzuki,Female,1985-08-24,191.2,65.9,44
5520,Agnieszka Gonzalez,Female,1998-06-24,163.0,59.1,19
5521,Nino Perez,Female,2006-03-13,177.5,74.1,30
5522,Amine Kowalczyk,Male,1983-10-22,172.5,80.4,10
5523,Maxime Gantulga,Male,2001-08-23,164.3,78.5,30
5524,Irina Yuldashev,Female,1984-10-14,163.5,57.3,35
5525,Leyla Zhao,Female,1996-12-01,176.5,91.5,4
5526,Flaviu Lochte,Male,1997-09-26,168.3,51.3,46
5527,Linda Kim,Female,2002-04-14,193.5,65.0,34
5528,Alina Alekseyev,Female,2007-01-25,177.7,76.7,36
5529,Magdalena Popescu,Female,2002-10-28,166.5,61.7,57
5530,William Lochte,Male,1994-02-26,191.9,85.1,56
5531,Anna Watanabe,Female,1995-04-01,190.2,78.5,30
5532,Ketevan Rusu,Female,1982-09-12,158.6,90.6,52
5533,Marian Sato,Male,1994-11-26,212.7,111.8,27
5534,Nancy Choi,Female,1997-07-06,181.4,70.7,18
5535,Bingxue Wu,Male,2006-08-27,184.2,64.4,13
5536,Henrik Grigoryan,Male,2009-10-25,192.4,87.8,22
5537,Magdalena Chikovani,Female,2004-07-24,164.4,47.6,47
5538,Arsen Rodriguez,Male,1982-10-28,163.7,59.6,26
5539,Laure Yoon,Female,2008-01-27,181.4,99.5,46
5540,Sifan Harris,Female,1984-09-09,164.5,60.1,38
5541,Carina Ferrari,Female,1984-09-27,184.9,82.1,1
5542,Natalya Wang,Female,2007-09-28,156.9,67.6,19
5543,Bohdan Ito,Male,2008-02-08,180.2,101.8,6
5544,Ekaterina Kumar,Female,1993-08-05,188.6,78.7,33
5545,Gagik Popov,Male,2006-08-19,184.9,81.4,13
5546,Anahit Biles,Female,2005-01-10,192.5,71.1,38
5547,Mohammed Smith,Male,1995-04-26,173.5,73.4,22
5548,Regzedmaa Johnson,Male,1986-09-18,174.7,70.4,38
5549,Elmar Fraser-Pryce,Male,2005-03-14,193.2,106.2,7
5550,Giorgi Amiranashvili,Male,1987-03-02,178.8,61.5,29
5551,Emily Lee,Female,2004-03-04,165.9,67.1,42
5552,Bolormaa Wiśniewski,Female,2005-12-11,174.9,70.9,56
5553,Erik Moore,Male,1989-08-25,184.0,99.2,8
5554,Piotr Garcia,Male,2001-04-03,159.7,71.8,1
5555,Michelle Thomas,Female,2001-11-25,173.1,65.9,34
5556,Pedro Kiros,Male,1994-12-24,188.0,67.4,51
5557,Nancy Petrov,Female,1991-08-22,163.4,70.7,30
5558,Justyna Robinson,Female,1990-10-28,186.1,79.6,57
5559,Krzysztof Kovalev,Male,1997-03-26,197.1,96.2,27
5560,Yuna Ferreira,Female,1988-03-18,179.1,77.4,38
5561,Jennifer Popescu,Female,1991-12-07,161.3,69.4,5
5562,Paolo Ionescu,Male,1990-02-01,192.8,74.2,21
5563,Ivan Wilson,Male,1984-09-18,186.6,89.0,26
5564,Nisha Kamau,Female,1997-01-10,191.8,93.9,3
5565,Elaine Bekele,Female,1998-12-25,179.0,77.8,40
5566,Almaz Gupta,Female,1983-08-25,174.3,69.4,10
5567,Eliud Johnson,Male,2009-09-11,172.8,91.6,32
5568,Sofia Kwon,Female,2005-10-01,192.1,99.6,22
5569,Ekaterina Hasanov,Female,1998-01-13,189.8,62.2,16
5570,Magnus Babayev,Male,1989-06-20,193.7,76.9,31
5571,Regzedmaa Jackson,Male,1988-08-28,168.0,69.4,39
5572,Xia Sharma,Female,2004-11-07,193.4,60.2,10
5573,Asha Kamau,Female,2005-03-08,177.0,97.2,23
5574,Iryna Gheorghe,Female,1999-03-28,176.0,63.4,5
5575,Naira Thomas,Female,2008-10-08,166.0,68.5,21
5576,Susan Gebrselassie,Female,1986-04-17,183.5,120.6,14
5577,Adrien Sanchez,Male,2006-02-03,170.3,72.8,17
5578,Camelia Kowalski,Female,1999-06-18,196.9,68.1,25
5579,Florent Haile,Male,1995-09-15,169.4,69.3,10
5580,Denys Han,Male,1991-04-18,179.4,104.6,41
5581,Bingxue Aliyev,Male,2004-11-07,194.0,134.4,40
5582,Carlos Ionescu,Male,1986-08-12,163.2,77.3,32
5583,Tirunesh Huseynov,Female,1994-11-05,178.6,76.8,4
5584,Jiri Jackson,Male,1998-03-06,183.4,84.2,38
5585,Eliud Bianchi,Male,1986-01-24,173.0,92.9,19
5586,Gantulga Kvinikadze,Male,1982-08-17,200.7,116.6,7
5587,Karolina Santos,Female,2000-09-01,188.0,94.2,46
5588,Linda Kovalenko,Female,2005-03-07,186.9,60.3,11
5589,Elmar Johnson,Male,1986-09-15,178.8,81.5,59
5590,Florent Kuznetsov,Male,2006-10-07,199.6,67.5,30
5591,Nikolai Smith,Male,2007-11-20,177.4,75.5,36
5592,Anahit White,Female,1993-07-07,185.6,85.2,31
5593,Alina Tadesse,Female,1988-02-23,165.3,64.3,12
5594,Nigar Johnson,Female,1982-11-04,169.6,67.2,20
5595,Lisa Santos,Female,1996-12-23,165.1,79.4,40
5596,Ashley Haile,Female,1991-12-19,181.0,69.7,1
5597,Maria Hakobyan,Female,1994-11-22,178.2,61.3,15
5598,Akiko Kravchenko,Female,1996-11-04,162.1,68.6,35
5599,Natsuki Adeyemi,Male,2001-10-06,180.8,59.8,12
5600,Darya Ivanov,Female,2003-01-13,162.1,74.3,38
5601,Oleksandr Han,Male,2002-12-19,169.1,74.1,19
5602,Anahit Kato,Female,1987-06-05,179.1,64.8,44
5603,Bogdan Aliyev,Male,2001-09-03,171.0,78.2,12
5604,Darya Sharma,Female,2004-08-26,214.4,83.4,38
5605,Razvan Okonkwo,Male,2007-10-03,184.0,51.7,48
5606,Jessica Fraser-Pryce,Female,2007-09-25,170.0,58.6,19
5607,Wei Yohannes,Male,1986-09-09,186.6,69.3,5
5608,Svetlana Yohannes,Female,1987-11-04,169.5,71.1,8
5609,Nisha Davaadorj,Female,1983-01-24,186.1,87.5,30
5610,Sota Grigoryan,Male,1989-02-19,165.0,89.5,5
5611,Flaviu Williams,Male,1992-07-08,167.0,80.1,47
5612,Marta Ito,Female,2009-07-19,180.9,72.9,23
5613,Yuna Bekele,Female,1988-08-18,182.9,86.4,19
5614,Sabina Farah,Female,1983-09-24,171.9,88.3,35
5615,Vasyl Kamau,Male,2009-04-27,191.3,81.3,23
5616,Kenji Rodriguez,Male,1985-10-26,172.2,87.8,41
5617,Amine Rusu,Male,1987-01-19,177.3,73.9,56
5618,Lars Schmidt,Male,1985-09-22,159.1,58.2,29
5619,Robert Davis,Male,1992-10-27,180.0,63.5,12
5620,Vikram Kovalenko,Male,2005-06-19,179.8,45.8,16
5621,Mariam Wang,Female,1992-07-11,190.0,58.8,25
5622,Guram Martirosyan,Male,1997-05-28,195.3,92.7,24
5623,Jae-won Dinu,Male,2007-01-15,190.4,129.3,51
5624,Meseret Bernard,Female,2004-02-23,176.7,97.9,11
5625,Olga Meyer,Female,2003-04-06,190.0,73.4,25
5626,Aysel Rodriguez,Female,1991-02-27,176.4,107.3,3
5627,Siranush Constantin,Female,2001-01-20,185.6,79.3,3
5628,Arjun Yamamoto,Male,1998-02-01,168.6,74.3,5
5629,Vikram Meyer,Male,1990-10-18,187.4,99.6,19
5630,Tatiana Haile,Female,2003-03-28,176.9,74.5,12
5631,Mihai Sargsyan,Male,1987-06-26,184.1,87.0,43
5632,Sota Volkov,Male,1989-03-26,167.3,72.8,27
5633,Gagik Harris,Male,2007-05-20,195.1,82.7,50
5634,Pierre Yadav,Male,1983-11-07,169.2,77.4,2
5635,Yuki Brown,Female,2007-05-24,182.5,55.8,40
5636,Brian Li,Male,2005-08-17,185.0,102.6,37
5637,Ketevan Sharma,Female,2000-03-03,175.8,118.7,35
5638,Sarah Taylor,Female,1993-09-25,195.3,78.8,14
5639,Regzedmaa Volkov,Male,2007-01-14,174.9,106.6,4
5640,Tatiana Ferreira,Female,2004-08-22,196.0,109.7,34
5641,Aurelie Müller,Female,1986-12-08,175.0,86.1,51
5642,Valentina Kim,Female,1998-02-02,193.9,71.5,18
5643,William Lochte,Male,1999-11-20,189.8,57.3,38
5644,Asha Tadesse,Female,1996-04-16,161.1,91.2,56
5645,Svetlana Weber,Female,1992-04-17,169.7,64.8,10
5646,Hasmik Müller,Female,2007-12-07,182.7,84.3,18
5647,Irina Hasanov,Female,2002-03-23,167.8,60.2,23
5648,Carol Kvinikadze,Female,1992-05-16,174.2,67.3,40
5649,Alexei Lopez,Male,1990-02-06,174.7,56.1,33
5650,Ilham Kowalczyk,Male,1987-02-18,180.8,62.8,9
5651,Tatiana Clark,Female,1989-08-16,181.3,56.0,34
5652,Natsuki Rodriguez,Male,2001-04-12,183.4,80.8,35
5653,Linda Kravchenko,Female,1997-12-02,170.7,64.8,28
5654,Enkhjargal Aliyev,Female,1985-05-15,189.4,66.1,13
5655,Flaviu Singh,Male,1984-04-23,171.3,75.0,21
5656,Matthew Robinson,Male,2002-05-27,188.7,74.6,17
5657,Sunita Martinez,Female,1999-02-18,174.2,80.6,3
5658,Eliud Johnson,Male,2004-09-22,165.1,77.1,3
5659,Narantsetseg Navruzov,Female,1991-09-20,172.7,63.9,45
5660,Priya Lopez,Female,1997-08-25,198.1,99.2,9
5661,Fabio Kowalski,Male,1998-06-22,161.5,90.2,54
5662,Piotr Sharma,Male,1987-03-16,179.5,84.1,19
5663,Carina Zhang,Female,2002-05-17,183.2,83.1,5
5664,Isabelle Park,Female,1992-07-21,172.4,98.3,37
5665,Hassan Davis,Male,1997-05-16,185.7,94.4,41
5666,Vikram Alves,Male,2009-05-23,179.6,62.6,5
5667,Denys Haile,Male,1998-10-18,188.2,76.9,46
5668,Narantsetseg Bianchi,Female,1995-01-10,181.9,61.7,34
5669,Constantin Ivanov,Male,1990-10-21,187.0,81.9,42
5670,Priya Orlov,Female,2007-08-14,165.2,63.8,37
5671,Svetlana Sato,Female,1987-04-17,162.1,77.4,50
5672,Maxime Makarov,Male,1991-09-15,187.8,97.6,30
5673,Karolina Greco,Female,2004-08-13,184.3,67.3,3
5674,Yohan Kowalski,Male,1992-03-04,193.9,86.6,40
5675,Akiko Sokolov,Female,1991-08-09,185.2,73.0,25
5676,Arsen Haile,Male,1992-08-15,169.2,74.4,59
5677,Min-jun Yuldashev,Male,2003-03-06,161.9,59.7,19
5678,Carol Adeyemi,Female,1999-07-26,177.1,79.2,38
5679,Darya Nozadze,Female,1983-12-27,177.2,59.4,7
5680,Isabelle Lopez,Female,1986-01-17,178.4,93.9,34
5681,Matthew Tediashvili,Male,1984-04-14,168.4,88.7,20
5682,Kamran Tanaka,Male,1988-05-23,172.1,55.1,3
5683,Xia Shah,Female,1998-04-13,161.4,59.7,33
5684,Yuna Mirzayev,Female,2008-08-09,169.5,68.4,50
5685,Juan White,Male,1989-12-09,209.2,102.7,7
5686,Ashley Ivanov,Female,1991-05-28,190.6,65.3,27
5687,Claire Hernandez,Female,1986-01-28,194.5,75.2,33
5688,Valentina Ferrari,Female,2008-02-06,185.4,102.1,34
5689,Oksana Dubois,Female,2005-12-06,203.7,72.8,32
5690,Miho Esposito,Female,1998-03-15,204.0,85.7,6
5691,Ramil Esposito,Male,1987-11-10,166.6,86.1,60
5692,Liang Kato,Male,1999-07-25,175.0,49.8,35
5693,James Alves,Male,1999-02-15,191.3,74.1,18
5694,John Melnyk,Male,2002-04-14,176.1,114.9,42
5695,Mykhailo Kipchoge,Male,2009-01-28,175.7,84.3,1
5696,Kevin Nozadze,Male,1986-09-19,186.2,87.9,43
5697,Aurelie Smith,Female,2003-07-07,171.4,74.9,37
5698,Vahram Ferreira,Male,2001-09-07,189.9,68.4,59
5699,Hakki Kuznetsov,Male,1991-05-04,161.7,139.6,18
5700,Eliud Garcia,Male,1994-08-18,199.1,100.8,49
5701,Magdalena Lochte,Female,1986-04-05,180.3,62.1,53
5702,Iryna Tanaka,Female,1982-06-18,196.5,73.8,56
5703,Siranush Haile,Female,1996-01-14,177.2,83.7,19
5704,Sandrine Weber,Female,1983-11-22,189.9,78.1,7
5705,Agnieszka Sharma,Female,2006-03-11,180.3,70.2,42
5706,Luis Park,Male,1988-12-26,188.2,70.6,12
5707,Gunel Kaminski,Female,2008-05-08,175.4,57.7,1
5708,Marta Costa,Female,1989-05-17,189.6,53.1,52
5709,Sofia Tashkentov,Female,1998-09-13,178.6,104.3,37
5710,Sabina Moore,Female,1989-09-16,187.4,68.0,5
5711,Nizami Hernandez,Male,1990-04-07,163.7,81.6,12
5712,Nigar Batjargal,Female,1989-11-21,170.2,56.3,30
5713,Laure Zhang,Female,1995-04-05,190.7,81.3,13
5714,Kipchoge White,Male,1982-12-23,183.9,64.8,59
5715,Anjali Johnson,Female,2000-07-06,202.2,95.4,53
5716,Oleksandr Choi,Male,1989-04-24,178.2,72.6,6
5717,Gabriela Perez,Female,2005-08-01,164.5,82.6,38
5718,Simona Martin,Female,1986-07-21,189.2,69.5,54
5719,Claire Robinson,Female,1998-01-21,187.0,95.5,6
5720,Faith Gheorghe,Female,1996-11-14,175.1,86.3,61
5721,Magdalena Santos,Female,1988-11-03,181.1,93.6,27
5722,Svetlana Ito,Female,1990-03-09,160.4,66.1,27
5723,Pierre Adeyemi,Male,1987-03-14,172.9,43.9,8
5724,Aurelie Ferrari,Female,1993-08-17,183.7,83.5,3
5725,Jennifer Gupta,Female,1997-03-06,178.9,83.8,33
5726,Romain Tadesse,Male,1988-03-11,193.0,95.5,52
5727,Elena Liu,Female,1995-10-16,190.4,90.0,35
5728,Mykhailo Sanchez,Male,1982-09-25,175.1,54.8,23
5729,Denys Bekele,Male,2008-01-16,163.5,90.3,15
5730,Sergei Zhang,Male,2008-05-05,164.3,92.9,4
5731,Claire Phelps,Female,1999-04-28,195.7,116.4,1
5732,Nigar Harris,Female,2004-10-10,192.1,61.0,18
5733,Tirunesh Kim,Female,1985-05-19,182.4,68.3,41
5734,Nigar Smith,Female,1994-11-03,190.5,73.9,18
5735,Kenji Davaadorj,Male,1999-09-12,195.6,82.6,44
5736,Anjali Ferreira,Female,1985-02-14,171.0,74.0,18
5737,Laure Weber,Female,1994-02-16,187.8,70.7,27
5738,Akiko Schneider,Female,1994-01-13,192.7,90.4,25
5739,Lisa Bekele,Female,1988-08-19,183.4,94.1,14
5740,William Cherono,Male,1995-09-27,184.8,77.6,61
5741,Klaus Bekele,Male,1994-05-17,207.9,73.9,24
5742,Anthony Kravchenko,Male,1994-04-27,187.1,109.9,54
5743,Alexei Schmidt,Male,1996-08-02,165.2,69.0,1
5744,Vasyl Kovalev,Male,1995-01-04,184.0,77.1,26
5745,Patricia Batjargal,Female,2007-12-19,191.2,91.2,33
5746,Siranush Orlov,Female,1992-06-26,169.7,74.5,10
5747,Nisha Dibaba,Female,1986-02-01,196.6,85.3,42
5748,Almaz Gonzalez,Female,1988-09-26,178.0,102.6,19
5749,Maxime Kovalev,Male,1987-10-15,194.6,89.8,10
5750,Antoine Robert,Male,1983-07-06,171.9,62.1,23
5751,Radek Han,Male,1989-11-20,173.9,83.0,58
5752,Radek Ferreira,Male,1982-03-06,192.5,87.9,1
5753,Yohan Njoroge,Male,1986-09-09,184.2,93.9,33
5754,Xia Batjargal,Female,1999-01-20,184.9,55.8,60
5755,Mohammed Aliyev,Male,1983-08-15,175.4,73.6,42
5756,Fabio Tashkentov,Male,1988-04-03,179.3,80.8,45
5757,Karolina Ivanov,Female,2005-02-20,167.2,66.5,13
5758,Giorgi Sharma,Male,1992-05-14,181.6,80.6,31
5759,Pedro Makarov,Male,2002-11-16,176.3,80.9,7
5760,Siranush Schmidt,Female,1991-01-12,188.2,88.0,35
5761,Priya Hernandez,Female,1991-06-25,182.7,59.6,22
5762,Andrew Oliveira,Male,2009-08-17,198.8,101.3,7
5763,Dmitri Zhang,Male,1993-03-04,165.5,68.5,25
5764,Cristina Park,Female,1986-02-01,198.3,81.0,30
5765,Lisa Orlov,Female,2007-04-26,169.5,65.7,14
5766,Ramil Alves,Male,1991-10-21,164.4,66.1,37
5767,Yuna Kipchoge,Female,1992-12-16,178.2,91.9,54
5768,Barbara Gebremariam,Female,1994-05-01,171.1,75.4,23
5769,Guram Grigoryan,Male,1986-12-15,163.2,68.3,7
5770,Lilit Fischer,Female,1991-06-10,165.0,97.5,35
5771,Kiran Rodriguez,Male,1993-04-17,171.8,74.3,8
5772,Franz Yohannes,Male,1987-04-16,176.5,92.3,23
5773,Svetlana Alekseyev,Female,2001-12-24,172.6,94.4,47
5774,Alejandro Munkhbat,Male,1997-11-11,173.9,81.9,50
5775,Julien Haile,Male,2008-02-28,175.5,65.0,40
5776,Amine Navruzov,Male,2004-11-16,186.2,84.0,6
5777,Deepika Dupont,Female,1997-01-27,171.0,70.4,22
5778,Gunel Bekele,Female,2001-02-18,167.1,72.5,47
5779,Sakura Babayev,Female,2008-10-07,164.1,50.2,1
5780,Naira Jackson,Female,1990-09-26,178.0,70.3,7
5781,Yohan Hakobyan,Male,1998-04-28,145.9,40.9,38
5782,Nataliya Wiśniewski,Female,2009-11-17,184.9,65.3,13
5783,Flaviu Brown,Male,1985-01-01,188.6,74.0,13
5784,Razvan Kiros,Male,1985-03-08,173.6,100.1,10
5785,Betty Bekele,Female,1985-04-11,165.5,75.1,53
5786,Ramil Bondarenko,Male,2001-09-07,177.2,113.1,46
5787,Isabelle Hasanov,Female,1996-01-17,177.3,57.0,14
5788,Antoine Cherono,Male,1986-10-16,190.4,67.6,14
5789,Patricia Okonkwo,Female,1998-03-28,194.2,107.6,25
5790,Anthony Singh,Male,2007-05-17,171.3,69.5,30
5791,Elnur Romano,Male,1985-01-04,178.8,62.9,17
5792,Radek Kuznetsov,Male,1989-02-09,184.0,74.1,35
5793,Maria Anderson,Female,1996-12-08,198.5,58.9,19
5794,Adrien Kowalczyk,Male,2005-01-13,192.3,73.0,25
5795,Rahul Biles,Male,2003-09-28,211.8,76.7,35
5796,Anjali Harris,Female,1987-04-26,161.7,47.7,36
5797,Alexei Choi,Male,2007-07-20,173.4,74.9,31
5798,Irina Haile,Female,1990-12-24,182.0,100.1,29
5799,Paul Anderson,Male,1988-06-19,181.2,87.7,21
5800,Michael Gheorghe,Male,1998-12-27,196.8,84.2,51
5801,Alina Kravchenko,Female,2008-12-20,170.0,77.5,30
5802,Ondrej Chen,Male,1983-01-10,167.8,66.4,30
5803,Laure Ferrari,Female,1997-05-01,176.1,96.9,28
5804,Pierre Batjargal,Male,1991-05-15,185.4,94.4,42
5805,Christopher Smith,Male,1991-02-09,193.8,82.7,17
5806,Simona Kiros,Female,2001-06-27,192.3,62.6,30
5807,Alexandra Jung,Female,1986-08-12,158.9,74.8,56
5808,Barbara White,Female,1989-09-07,168.6,95.9,26
5809,Nesta Wanjiku,Male,1985-12-15,176.9,57.0,22
5810,Bingxue Davaadorj,Male,1991-04-13,182.9,64.9,19
5811,Miho Choi,Female,1992-10-13,193.0,136.7,57
5812,Bogdan Dibaba,Male,1992-01-18,196.7,79.5,5
5813,Patrick Wu,Male,2003-05-19,175.3,63.6,28
5814,Mykola Schneider,Male,1982-05-25,156.4,71.2,38
5815,Daniel Taylor,Male,1984-04-22,193.3,81.9,35
5816,Liang Martin,Male,1993-03-11,177.1,84.0,1
5817,Romain Chen,Male,2000-09-22,166.3,66.4,45
5818,Ayana Popov,Female,1999-06-09,179.4,87.3,17
5819,Vahram Gebremariam,Male,1982-04-10,176.1,69.1,61
5820,Constantin Yamamoto,Male,2008-02-10,159.3,79.2,60
5821,Usain Cherono,Male,2000-12-07,185.9,76.0,14
5822,Dorothy Njoroge,Female,2001-10-18,191.5,76.5,6
5823,Gunther Shah,Male,1990-04-24,167.8,60.7,53
5824,Nisha Sokolov,Female,2002-12-13,178.9,52.3,30
5825,Claire Lochte,Female,1988-07-06,175.3,92.9,62
5826,Gagik Martirosyan,Male,2006-02-04,170.6,101.4,30
5827,Naira Kvinikadze,Female,2003-05-09,181.3,71.3,47
5828,Akiko Kowalczyk,Female,1996-09-07,191.0,93.7,40
5829,Maria Yang,Female,1986-01-19,191.7,84.4,47
5830,Nino Yamamoto,Male,2005-05-04,165.0,66.7,54
5831,Monika Chikovani,Female,2002-12-26,177.1,82.5,45
5832,Magdalena Adeyemi,Female,1987-11-12,161.6,69.2,13
5833,Romain Hakobyan,Male,2008-04-23,184.7,67.8,9
5834,Constantin Rusu,Male,2001-02-28,163.2,76.0,34
5835,Carol Dubois,Female,1994-05-26,186.8,60.0,34
5836,Miho Weber,Female,1984-10-12,179.9,68.4,19
5837,Pierre Orlov,Male,2006-04-11,191.2,85.2,30
5838,Sarah Gheorghe,Female,2001-04-28,165.2,65.4,21
5839,Mykola Kaminski,Male,1987-07-06,158.5,102.9,49
5840,Dorothy Miller,Female,1988-11-10,173.0,67.2,6
5841,Radek Taylor,Male,1992-02-28,179.6,97.1,8
5842,Alexei Sargsyan,Male,2004-02-12,164.3,59.8,17
5843,Kevin Shevchenko,Male,1990-01-23,186.2,85.5,41
5844,Ondrej Mammadov,Male,2009-11-16,177.9,79.6,21
5845,Mei Cherono,Female,1989-11-24,191.1,103.6,47
5846,Siranush Silva,Female,1999-03-03,160.6,77.6,10
5847,Ivan Bernard,Male,2007-04-02,169.3,71.0,14
5848,Marco Kumar,Male,1989-07-07,168.6,70.0,50
5849,Carina Ferrari,Female,1997-02-24,189.7,81.9,11
5850,Mykola Clark,Male,1994-07-12,195.5,83.3,5
5851,Nancy Watanabe,Female,2000-03-14,192.1,62.9,34
5852,Carina Johnson,Female,1983-07-01,172.6,99.5,28
5853,Walter Biles,Male,2004-10-24,166.2,60.9,57
5854,Nino Harris,Female,1997-08-17,160.6,112.2,5
5855,Olga Jackson,Female,1994-02-11,183.7,65.4,18
5856,Nino Bolt,Male,2009-02-11,169.5,68.4,35
5857,Elena Tanaka,Female,1992-10-06,170.2,97.8,39
5858,Maria Sato,Female,1992-08-11,185.7,56.3,59
5859,Sandrine Choi,Female,1985-10-02,187.2,67.1,17
5860,Christine Kvinikadze,Female,1988-10-24,145.7,50.0,58
5861,Natalya Martin,Female,1986-04-05,179.5,69.4,28
5862,Ketevan Petrosyan,Female,1993-11-19,167.9,65.8,14
5863,Radek Lopez,Male,1999-04-26,187.3,74.1,33
5864,Miho Yadav,Female,2004-09-12,172.6,86.4,7
